,Country,Total Cases,New Cases,Total Deaths,Region,ref,date,New Deaths,Total Recovered,Serious_Critical,ActiveCases,Tot Cases/1M pop,Tot Deaths/1M pop,Deaths/1M pop,Reported1st case
4343,Bahrain,392,15,3,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,1,177,2,212,230,2,,
4369,Bosnia and Herzegovina,168,32,3,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,2,2,1,163,51,0.9,,
4370,Andorra,164,31,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,1,7,162,2123,13,,
4371,Jordan,154,27,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,1,,153,15,,,
4372,North Macedonia,148,12,2,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,1,1,145,71,1,,
4373,Vietnam,134,11,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,17,3,117,1,,,
4374,Moldova,125,16,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,2,10,122,31,0.2,,
4375,Cyprus,124,8,3,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,2,3,3,118,103,2,,
4376,Albania,123,19,5,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,1,10,2,108,43,2,,
4377,Faeroe Islands,122,4,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,33,,89,2497,,,
4378,Burkina Faso,114,15,4,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,7,,103,5,0.2,,
4379,Tunisia,114,25,4,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,1,1,11,109,10,0.3,,
4380,Malta,110,3,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,2,1,108,249,,,
4381,Brunei,104,13,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,2,2,102,238,,,
4382,Ukraine,102,29,3,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,1,,98,2,0.07,,
4383,Sri Lanka,102,5,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,2,2,100,5,,,
4384,Réunion,94,23,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,1,,93,105,,,
4385,Cambodia,91,4,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,4,1,87,5,,,
4386,Azerbaijan,87,15,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,10,6,76,9,0.1,,
4387,Senegal,86,7,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,8,,78,5,,,
4388,Oman,84,18,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,17,,67,16,,,
4342,Egypt,402,36,20,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,1,80,,302,4,0.2,,
4368,Morocco,170,27,5,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,1,6,1,159,5,0.1,,
4367,Costa Rica,177,19,2,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,2,4,173,35,0.4,,
4389,Venezuela,84,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,15,2,69,3,,,
4344,Argentina,387,86,6,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,2,52,,329,9,0.1,,
4366,Hungary,187,20,9,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,1,21,6,157,19,0.9,,
4345,Hong Kong,387,30,4,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,102,4,281,52,0.5,,
4346,Croatia,382,67,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,5,6,376,93,0.2,,
4347,Colombia,378,101,3,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,6,,369,7,0.06,,
4348,Estonia,369,17,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,7,4,362,278,,,
4349,Mexico,367,51,4,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,1,4,1,359,3,0.03,,
4351,Iraq,316,50,27,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,4,75,,214,8,0.7,,
4352,Dominican Republic,312,67,6,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,3,3,,303,29,0.6,,
4353,Serbia,303,54,3,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,15,21,285,35,0.3,,
4354,Algeria,264,34,19,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,2,24,,221,6,0.4,,
4350,Lebanon,318,51,4,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,8,4,306,47,0.6,,
4356,UAE,248,50,2,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,45,2,201,25,0.2,,
4357,Bulgaria,218,17,3,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,3,8,212,31,0.4,,
4358,Taiwan,216,21,2,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,29,,185,9,0.08,,
4359,Lithuania,209,30,2,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,1,1,1,206,77,0.7,,
4365,San Marino,187,,21,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,1,4,12,162,5511,619,,
4360,New Zealand,205,103,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,22,,183,43,,,
4361,Slovakia,204,18,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,7,2,197,37,,,
4362,Latvia,197,17,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,1,,196,104,,,
4363,Kuwait,191,2,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,39,5,152,45,,,
4364,Uruguay,189,27,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,3,189,54,,,
4355,Armenia,249,14,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,14,6,235,84,,,
4626,Uganda,14,5,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,14,0.3,,,
4625,New Caledonia,14,4,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,14,49,,,
4624,Barbados,18,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,18,63,,,
4619,Guatemala,24,3,1,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,4,,19,1,0.06,,
4622,Aruba,19,2,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,1,,18,178,,,
4621,Togo,23,3,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,1,,22,3,,,
4620,Isle of Man,23,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,23,270,,,
4627,Maldives,13,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,8,,5,24,,,
4623,Madagascar,19,2,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,19,0.7,,,
4628,Tanzania,13,1,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,13,0.2,,,
4639,Suriname,8,1,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,8,14,,,
4630,Zambia,12,9,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,12,0.7,,,
4631,Djibouti,11,8,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,11,11,,,
4632,Dominica,11,4,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,11,153,,,
4633,Saint Martin,11,3,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,11,284,,,
4634,Mongolia,10,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,10,3,,,
4635,El Salvador,9,4,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,9,1,,,
4636,Equatorial Guinea,9,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,9,6,,,
4637,Cayman Islands,8,2,1,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,7,122,15,,
4638,Haiti,8,1,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,8,0.7,,,
4618,French Polynesia,25,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,25,89,,,
4629,Ethiopia,12,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,12,0.1,,,
4617,Gibraltar,26,11,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,5,,21,772,,,
4605,Channel Islands,46,10,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,46,265,,,
4615,Kenya,28,3,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,1,,27,0.5,,,
4593,Palestine,71,11,1,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,1,16,,54,14,0.2,,
4594,Ghana,68,15,4,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,2,,,64,2,0.1,,
4595,Martinique,66,9,1,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,7,65,176,3,,
4596,Trinidad and Tobago,60,3,1,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,1,,,59,43,0.7,,
4597,Uzbekistan,60,10,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,4,60,2,,,
4598,Cuba,57,9,1,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,1,2,55,5,0.09,,
4599,Montenegro,53,6,1,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,1,52,84,2,,
4600,Honduras,52,22,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,52,5,,,
4601,Nigeria,51,7,1,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,2,,48,0.2,0,,
4602,Liechtenstein,51,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,51,1338,,,
4603,DRC,48,3,2,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,46,0.5,0.02,,
4604,Mauritius,48,6,2,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,1,46,38,2,,
4606,Kyrgyzstan,44,2,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,44,7,,,
4607,Rwanda,41,1,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,41,3,,,
4608,Bangladesh,39,,5,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,1,7,,27,0.2,0.03,,
4609,Paraguay,37,10,3,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,1,,1,34,5,0.4,,
4610,Mayotte,36,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,36,132,,,
4611,Bolivia,32,3,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,32,3,,,
4612,Macao,31,2,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,10,,21,48,,,
4613,Monaco,31,8,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,1,,30,790,,,
4614,French Guiana,28,5,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,6,,22,94,,,
4616,Jamaica,26,5,1,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,2,,23,9,0.3,,
4640,Niger,7,4,1,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,1,,,6,0.3,0.04,,
4642,Namibia,7,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,2,,5,3,,,
4669,Myanmar,3,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,3,0.06,,,
4670,St. Barth,3,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,3,304,,,
4671,Saint Lucia,3,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,3,16,,,
4672,Sint Maarten,3,1,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,3,70,,,
4673,Belize,2,1,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,2,5,,,
4674,Bhutan,2,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,2,3,,,
4675,British Virgin Islands,2,2,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,2,66,,,
4676,Guinea-Bissau,2,2,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,2,1,,,
4677,Mali,2,2,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,2,0.1,,,
4678,Mauritania,2,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,2,0.4,,,
4679,Nicaragua,2,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,2,0.3,,,
4680,Saint Kitts and Nevis,2,2,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,2,38,,,
4681,Grenada,1,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,1,9,,,
4682,Libya,1,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,1,0.1,,,
4683,Montserrat,1,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,1,200,,,
4684,Papua New Guinea,1,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,1,0.1,,,
4685,St. Vincent Grenadines,1,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,1,9,,,
4686,Somalia,1,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,1,0.06,,,
4687,Timor-Leste,1,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,1,0.8,,,
4688,Turks and Caicos,1,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,1,26,,,
4592,Guadeloupe,73,,1,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,4,72,182,2,,
4668,Liberia,3,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,3,0.6,,,
4667,Laos,3,1,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,3,0.4,,,
4666,Chad,3,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,3,0.2,,,
4665,CAR,3,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,3,0.6,,,
4643,Seychelles,7,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,7,71,,,
4644,Curaçao,6,,1,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,2,,3,37,6,,
4645,Gabon,6,,1,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,5,3,0.4,,
4646,Benin,6,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,6,0.5,,,
4647,Greenland,6,1,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,2,,4,106,,,
4648,Guyana,5,,1,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,4,6,1,,
4649,Bahamas,5,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,1,,4,13,,,
4650,Fiji,5,1,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,5,6,,,
4651,Mozambique,5,2,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,5,0.2,,,
4652,Syria,5,4,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,5,0.3,,,
4641,Bermuda,7,1,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,7,112,,,
4653,Cabo Verde,4,1,1,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,3,7,2,,
4655,Eritrea,4,3,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,4,1,,,
4656,Guinea,4,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,4,0.3,,,
4657,Vatican City,4,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,4,4994,,,
4658,Eswatini,4,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,4,3,,,
4659,Gambia,3,,1,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,2,1,0.4,,
4660,Sudan,3,,1,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,2,0.07,0.02,,
4661,Zimbabwe,3,,1,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,2,0.2,0.07,,
4662,Nepal,3,1,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,1,,2,0.1,,,
4663,Angola,3,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,3,0.09,,,
4664,Antigua and Barbuda,3,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,3,31,,,
4654,Congo,4,,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,4,0.7,,,
4590,Cameroon,75,9,1,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,2,,72,3,0.04,,
4591,Georgia,75,5,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,10,1,65,19,,,
4588,Kazakhstan,81,9,,,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,26/03/2020,,,,81,4,,,
